SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,TEAM_ID,GP,MIN,PTS,REB,AST,STL,BLK,OFF_RATING,DEF_RATING,TS_PCT,USG_PCT,PIE,WS,PER,ALL_NBA,ALL_NBA_TM
2004-05,Kareem Rush,CHA,2416,1610612766,48,965.23,8.38,1.85,1.42,0.42,0.15,97.7,105.1,0.471,0.215,0.064,-3.86,15.34,0,0
2004-05,Kedrick Brown,PHI,2208,1610612755,8,54.3,1.5,1.38,0.5,0.38,0.12,81.4,106.8,0.577,0.119,0.099,-0.21,11.8,0,0
2004-05,Keith Bogans,CHA,2586,1610612766,74,1795.55,9.65,3.05,1.82,0.92,0.11,99.4,105.8,0.465,0.213,0.059,-6.79,14.78,0,0
2004-05,Keith McLeod,UTA,2693,1610612762,53,1381.64,7.85,2.13,4.45,1.19,0.23,101.2,105.2,0.44,0.188,0.074,-4.54,14.21,0,0
2004-05,Keith Van Horn,DAL,1496,1610612742,62,1503.03,11.23,4.74,1.21,0.58,0.34,105.9,102.9,0.55,0.212,0.101,1.05,17.9,0,0
2004-05,Kelvin Cato,ORL,1509,1610612753,62,1521.96,6.97,6.71,0.65,0.89,1.32,103.0,101.7,0.6,0.122,0.106,2.45,14.76,0,0
2004-05,Kendall Gill,MIL,383,1610612749,14,283.53,6.07,2.64,1.93,1.0,0.29,101.3,104.6,0.479,0.155,0.076,-0.36,14.29,0,0
2004-05,Kendrick Perkins,BOS,2570,1610612738,60,540.84,2.48,2.93,0.35,0.15,0.62,100.0,98.7,0.515,0.153,0.081,1.82,12.17,0,0
2004-05,Kenny Anderson,LAC,72,1610612746,43,743.67,4.72,2.05,2.4,0.77,0.0,95.0,106.3,0.467,0.155,0.066,-2.42,12.81,0,0
2004-05,Kenny Thomas,SAC,1903,1610612758,73,2171.03,12.44,7.33,2.08,0.92,0.23,104.2,105.7,0.515,0.205,0.103,-1.22,17.08,0,0
2004-05,Kenyon Martin,DEN,2030,1610612743,70,2278.92,15.53,7.3,2.43,1.43,1.11,104.5,102.6,0.521,0.232,0.118,0.8,19.07,0,0
2004-05,Kerry Kittles,LAC,954,1610612746,11,243.02,6.27,2.91,1.82,0.73,0.27,106.2,107.3,0.446,0.153,0.081,-1.31,14.72,0,0
2004-05,Kevin Garnett,MIN,708,1610612750,82,3120.78,22.16,13.51,5.68,1.48,1.37,106.9,104.6,0.567,0.268,0.213,11.74,28.16,1,2nd
2004-05,Kevin Martin,SAC,2755,1610612758,45,458.14,2.91,1.29,0.49,0.36,0.07,103.9,102.1,0.464,0.158,0.045,-0.04,10.62,0,0
2004-05,Kevin Ollie,PHI,1563,1610612755,26,160.09,1.08,0.73,0.73,0.19,0.0,96.5,95.0,0.4,0.113,0.058,0.49,9.85,0,0
2004-05,Kevin Willis,ATL,788,1610612737,29,345.8,3.0,2.62,0.31,0.28,0.24,96.4,112.7,0.434,0.148,0.039,-2.17,10.36,0,0
2004-05,Keyon Dooling,MIA,2039,1610612748,74,1184.45,5.16,1.22,1.78,0.53,0.15,99.8,98.3,0.486,0.18,0.071,1.41,13.56,0,0
2004-05,Kirk Hinrich,CHI,2550,1610612741,77,2797.47,15.66,3.95,6.42,1.58,0.27,99.7,99.5,0.495,0.221,0.12,5.54,19.48,0,0
2004-05,Kirk Penney,LAC,2632,1610612746,4,12.1,0.5,0.25,0.25,0.0,0.0,100.0,96.0,0.333,0.179,0.0,-0.04,3.23,0,0
2004-05,Kirk Snyder,UTA,2745,1610612762,68,900.36,4.97,1.78,0.53,0.38,0.28,99.5,107.4,0.456,0.216,0.037,-4.3,12.68,0,0
2004-05,Kobe Bryant,LAL,977,1610612747,66,2689.54,27.56,5.94,6.03,1.3,0.8,107.6,109.7,0.563,0.312,0.148,-4.93,25.88,1,3rd
2004-05,Kris Humphries,UTA,2743,1610612762,67,869.02,4.15,2.94,0.64,0.37,0.27,93.3,102.5,0.419,0.198,0.063,-0.87,12.93,0,0
2004-05,Kurt Thomas,NYK,703,1610612752,80,2859.55,11.45,10.39,2.0,0.88,0.99,104.9,107.5,0.488,0.164,0.107,-8.09,16.47,0,0
2004-05,Kwame Brown,WAS,2198,1610612764,42,906.86,6.95,4.9,0.93,0.6,0.36,97.8,105.1,0.497,0.175,0.063,-1.35,12.43,0,0
2004-05,Kyle Korver,PHI,2594,1610612755,82,2666.72,11.49,4.62,2.22,1.26,0.4,102.2,101.4,0.588,0.144,0.088,0.23,15.63,0,0
2004-05,Lamar Odom,LAL,1885,1610612747,64,2316.35,15.23,10.2,3.72,0.66,1.02,105.7,107.8,0.539,0.208,0.129,-4.54,19.48,0,0
2004-05,Lamond Murray,TOR,441,1610612761,62,915.6,5.98,2.65,0.76,0.52,0.26,105.1,102.9,0.537,0.195,0.089,-0.2,16.42,0,0
2004-05,Laron Profit,WAS,1919,1610612764,42,419.99,3.24,1.81,0.88,0.38,0.12,98.7,102.6,0.489,0.168,0.076,-0.11,14.08,0,0
2004-05,Larry Hughes,WAS,1716,1610612764,61,2357.35,22.05,6.26,4.67,2.89,0.3,106.2,104.3,0.523,0.261,0.147,-0.7,24.54,0,0
2004-05,Latrell Sprewell,MIN,84,1610612750,80,2447.7,12.76,3.18,2.24,0.66,0.26,103.9,104.3,0.489,0.217,0.079,-6.25,16.36,0,0
2004-05,Lawrence Funderburke,CHI,1444,1610612741,2,21.58,4.5,1.5,0.0,0.0,0.0,107.5,110.5,0.549,0.174,0.067,-0.08,14.67,0,0
2004-05,LeBron James,CLE,2544,1610612739,80,3383.97,27.19,7.35,7.21,2.21,0.65,106.2,104.1,0.554,0.292,0.19,8.26,27.93,1,2nd
2004-05,Leandro Barbosa,PHX,2571,1610612756,63,1084.89,7.02,2.06,2.0,0.48,0.11,101.5,103.6,0.575,0.184,0.083,-0.56,15.13,0,0
2004-05,Lee Nailon,NOH,1924,1610612740,68,2014.13,14.16,4.38,1.6,0.53,0.24,97.9,106.1,0.511,0.238,0.093,-4.58,17.22,0,0
2004-05,Lindsey Hunter,DET,283,1610612765,76,1134.13,3.75,1.62,1.71,0.89,0.17,97.6,96.6,0.435,0.156,0.064,2.35,12.7,0,0
2004-05,Linton Johnson,SAS,2669,1610612759,2,15.23,0.0,1.5,0.0,0.5,0.0,116.1,96.9,0.0,0.083,0.0,-0.06,4.72,0,0
2004-05,Lionel Chalmers,LAC,2763,1610612746,36,424.36,3.08,0.86,1.42,0.36,0.0,96.3,101.0,0.409,0.174,0.049,-0.84,11.78,0,0
2004-05,Lonny Baxter,NOH,2437,1610612740,4,36.0,1.5,2.0,0.0,0.0,0.0,82.9,113.2,0.253,0.193,-0.127,-0.4,0.15,0,0
2004-05,Loren Woods,TOR,2254,1610612761,45,702.67,3.91,4.89,0.38,0.18,0.87,96.4,103.8,0.463,0.143,0.074,0.7,11.92,0,0
2004-05,Lorenzen Wright,MEM,953,1610612763,80,2286.35,9.64,7.66,1.09,0.72,0.86,102.3,100.8,0.501,0.179,0.099,3.93,15.73,0,0
2004-05,Lucious Harris,CLE,446,1610612739,73,1127.31,4.29,1.66,0.67,0.37,0.08,98.2,100.7,0.475,0.14,0.063,-0.08,11.98,0,0
2004-05,Luis Flores,DEN,2784,1610612743,16,74.34,2.19,0.19,0.69,0.12,0.0,103.3,88.1,0.586,0.229,0.067,0.49,13.47,0,0
2004-05,Luke Jackson,CLE,2739,1610612739,10,43.08,2.9,0.6,0.3,0.0,0.0,89.0,108.8,0.489,0.284,0.101,-0.19,23.51,0,0
2004-05,Luke Ridnour,SEA,2557,1610612760,82,2573.95,10.05,2.49,5.89,1.15,0.28,107.9,108.2,0.504,0.17,0.1,-5.43,16.43,0,0
2004-05,Luke Walton,LAL,2575,1610612747,61,762.13,3.25,2.33,1.52,0.43,0.18,98.4,105.4,0.492,0.148,0.078,-0.63,12.71,0,0
2004-05,Luol Deng,CHI,2736,1610612741,61,1661.07,11.66,5.28,2.21,0.79,0.44,102.5,97.3,0.496,0.221,0.109,4.38,17.46,0,0
2004-05,Maciej Lampe,NOH,2573,1610612740,37,379.38,3.11,2.41,0.3,0.14,0.19,98.3,100.8,0.406,0.186,0.048,-0.37,12.84,0,0
2004-05,Malik Allen,CHA,2124,1610612766,36,515.82,5.39,2.75,0.5,0.25,0.61,99.9,106.6,0.512,0.181,0.088,-0.89,14.74,0,0
2004-05,Malik Rose,NYK,990,1610612752,76,1481.77,7.03,4.49,0.78,0.61,0.21,100.9,100.3,0.511,0.192,0.077,3.3,14.0,0,0
2004-05,Mamadou N'diaye,LAC,2055,1610612746,11,72.92,1.82,1.64,0.09,0.09,0.45,85.9,104.3,0.433,0.146,0.019,0.11,10.41,0,0
2004-05,Manu Ginobili,SAS,1938,1610612759,74,2201.0,16.03,4.45,3.89,1.61,0.36,109.5,93.0,0.609,0.235,0.159,17.72,23.25,0,0
2004-05,Marc Jackson,PHI,1531,1610612755,81,1970.06,11.96,5.01,1.0,0.4,0.22,101.7,101.6,0.548,0.223,0.103,5.3,16.94,0,0
2004-05,Marcus Banks,BOS,2556,1610612738,81,1142.57,4.59,1.56,1.91,0.78,0.16,97.7,96.7,0.52,0.166,0.087,3.94,14.4,0,0
2004-05,Marcus Camby,DEN,948,1610612743,66,2018.84,10.35,10.02,2.3,0.92,3.02,104.7,102.0,0.505,0.174,0.142,1.53,18.21,0,0
2004-05,Marcus Fizer,MIL,2033,1610612749,54,903.88,6.22,3.24,1.19,0.46,0.24,99.4,108.4,0.498,0.21,0.085,-4.53,15.21,0,0
2004-05,Marcus Haislip,IND,2409,1610612754,9,105.48,3.56,1.67,0.33,0.22,0.22,93.3,96.9,0.373,0.222,-0.002,-0.0,10.08,0,0
2004-05,Mario Kasun,ORL,2435,1610612753,45,351.38,2.62,2.84,0.18,0.18,0.29,100.8,103.9,0.505,0.161,0.057,0.68,12.72,0,0
2004-05,Mark Blount,BOS,1548,1610612738,82,2143.89,9.4,4.84,1.57,0.4,0.78,103.9,103.9,0.559,0.178,0.078,-0.55,13.16,0,0
2004-05,Mark Jones,ORL,2891,1610612753,10,115.15,2.3,1.3,0.6,0.5,0.2,100.4,99.6,0.325,0.13,-0.003,-0.06,8.28,0,0
2004-05,Mark Madsen,MIN,2058,1610612750,41,602.21,2.15,3.12,0.44,0.17,0.34,106.8,98.6,0.526,0.081,0.019,2.69,6.16,0,0
2004-05,Mark Pope,DEN,998,1610612743,9,24.98,0.44,0.89,0.11,0.11,0.22,82.8,103.4,0.333,0.106,0.024,0.09,8.1,0,0
2004-05,Marko Jaric,LAC,2060,1610612746,50,1662.02,9.86,3.22,6.06,1.68,0.34,105.2,103.5,0.5,0.164,0.103,-1.89,16.21,0,0
2004-05,Marquis Daniels,DAL,2605,1610612742,60,1416.33,9.08,3.6,2.13,1.38,0.23,103.6,102.1,0.484,0.199,0.092,0.82,16.46,0,0
2004-05,Mateen Cleaves,SEA,2043,1610612760,14,64.28,0.93,0.43,0.5,0.14,0.0,91.1,111.3,0.412,0.129,0.069,-0.38,11.62,0,0
2004-05,Matt Barnes,SAC,2440,1610612758,43,704.36,3.81,3.09,1.33,0.7,0.16,107.4,102.7,0.465,0.136,0.054,0.01,10.87,0,0
2004-05,Matt Bonner,TOR,2588,1610612761,82,1545.04,7.18,3.48,0.59,0.48,0.23,104.0,105.8,0.596,0.153,0.084,-0.08,15.11,0,0
2004-05,Matt Carroll,CHA,2679,1610612766,25,433.16,8.96,2.4,0.68,0.68,0.08,98.0,97.6,0.517,0.237,0.093,0.86,19.05,0,0
2004-05,Matt Freije,NOH,2782,1610612740,23,436.97,4.04,2.65,0.87,0.57,0.09,92.6,100.8,0.356,0.157,0.024,-0.96,9.92,0,0
2004-05,Matt Harpring,UTA,1723,1610612762,78,2585.0,13.97,6.15,1.82,0.9,0.21,103.3,109.3,0.549,0.198,0.103,-6.98,16.57,0,0
2004-05,Maurice Baker,POR,2486,1610612757,5,19.17,0.0,0.4,0.2,0.2,0.0,88.9,59.0,0.0,0.048,-0.043,0.47,1.26,0,0
2004-05,Maurice Evans,SAC,2230,1610612758,65,1225.21,6.4,3.09,0.69,0.57,0.12,104.7,105.8,0.511,0.156,0.07,-1.46,13.73,0,0
2004-05,Maurice Taylor,NYK,1508,1610612752,65,1342.7,7.26,3.95,1.03,0.42,0.31,100.8,101.7,0.48,0.204,0.063,-1.23,13.14,0,0
2004-05,Mehmet Okur,UTA,2246,1610612762,82,2303.88,12.85,7.51,2.02,0.39,0.83,101.8,106.2,0.569,0.208,0.148,0.76,19.44,0,0
2004-05,Melvin Ely,CHA,2408,1610612766,79,1655.38,7.29,4.13,0.96,0.41,0.87,98.6,103.1,0.465,0.198,0.054,-1.21,12.11,0,0
2004-05,Metta World Peace,IND,1897,1610612754,7,290.1,24.57,6.43,3.14,1.71,0.86,104.1,97.3,0.608,0.254,0.166,1.47,24.7,0,0
2004-05,Michael Bradley,PHI,2214,1610612755,18,115.32,1.83,1.56,0.28,0.06,0.11,99.2,96.6,0.6,0.123,0.095,0.55,12.75,0,0
2004-05,Michael Curry,IND,688,1610612754,18,252.22,1.67,1.5,0.83,0.28,0.22,87.8,102.5,0.461,0.07,0.017,-0.13,6.28,0,0
2004-05,Michael Doleac,MIA,1720,1610612748,80,1169.38,4.01,3.24,0.59,0.29,0.28,101.2,98.8,0.46,0.15,0.067,2.56,12.64,0,0
2004-05,Michael Finley,DAL,714,1610612742,64,2365.56,15.67,4.09,2.64,0.75,0.28,111.3,103.1,0.519,0.192,0.092,-1.89,17.79,0,0
2004-05,Michael Olowokandi,MIN,1709,1610612750,62,1217.64,5.94,5.23,0.47,0.24,0.9,101.2,102.2,0.48,0.17,0.058,0.4,12.38,0,0
2004-05,Michael Redd,MIL,2072,1610612749,75,2852.16,22.97,4.16,2.29,0.84,0.11,105.3,108.6,0.536,0.269,0.116,-10.57,22.34,0,0
2004-05,Michael Ruffin,WAS,1913,1610612764,79,1256.99,1.41,4.2,0.81,0.54,0.52,103.3,105.2,0.432,0.059,0.042,1.31,7.22,0,0
2004-05,Michael Stewart,ATL,1565,1610612737,12,142.65,2.08,3.33,0.42,0.5,0.42,103.5,114.4,0.519,0.091,0.031,-0.51,8.64,0,0
2004-05,Michael Sweetney,NYK,2552,1610612752,77,1502.09,8.44,5.43,0.57,0.35,0.36,105.7,106.4,0.592,0.197,0.097,1.19,16.27,0,0
2004-05,Mickael Pietrus,GSW,2554,1610612744,67,1336.21,9.49,2.82,1.22,0.69,0.27,103.1,103.9,0.539,0.223,0.081,-1.33,16.99,0,0
2004-05,Mike Bibby,SAC,1710,1610612758,80,3090.71,19.64,4.15,6.76,1.55,0.38,108.9,106.0,0.543,0.234,0.12,-0.12,21.4,0,0
2004-05,Mike Dunleavy,GSW,2399,1610612744,79,2569.41,13.38,5.51,2.57,1.0,0.33,102.7,103.8,0.539,0.189,0.1,-2.27,17.34,0,0
2004-05,Mike James,HOU,2229,1610612745,74,1857.81,11.77,2.81,3.55,0.88,0.08,106.1,101.4,0.534,0.226,0.114,1.78,20.25,0,0
2004-05,Mike Miller,MEM,2034,1610612763,76,2281.03,13.45,3.95,2.89,0.71,0.3,106.2,100.8,0.614,0.193,0.119,3.21,18.99,0,0
2004-05,Mike Wilks,SAS,2366,1610612759,48,269.08,1.69,0.52,0.69,0.29,0.02,89.1,105.0,0.482,0.164,0.079,-0.72,14.6,0,0
2004-05,Mikki Moore,LAC,1630,1610612746,74,1172.63,5.35,3.32,0.64,0.26,0.43,100.8,102.7,0.571,0.162,0.078,1.82,13.02,0,0
2004-05,Milt Palacio,TOR,1960,1610612761,80,1528.33,5.84,1.68,3.49,0.6,0.16,105.4,105.5,0.507,0.167,0.088,-2.32,14.29,0,0
2004-05,Mo Williams,MIL,2590,1610612749,80,2261.56,10.18,3.05,6.05,0.92,0.14,105.6,107.4,0.504,0.197,0.097,-5.64,16.69,0,0
2004-05,Moochie Norris,HOU,983,1610612745,38,356.25,2.37,1.21,1.03,0.47,0.05,91.0,94.9,0.376,0.187,0.047,0.58,11.66,0,0
2004-05,Morris Peterson,TOR,2050,1610612761,82,2519.67,12.55,4.15,2.06,1.11,0.22,105.7,106.7,0.543,0.184,0.089,-5.94,17.23,0,0
2004-05,Nazr Mohammed,SAS,1737,1610612759,77,1938.44,9.49,7.61,0.44,0.75,1.12,100.5,104.8,0.521,0.186,0.095,2.44,16.16,0,0
2004-05,Ndudi Ebi,MIN,2569,1610612750,2,53.9,13.5,8.0,0.5,0.5,0.5,107.9,93.1,0.541,0.224,0.102,0.44,19.0,0,0
2004-05,Nenad Krstic,NJN,2420,1610612751,75,1967.57,9.96,5.35,1.03,0.43,0.84,102.7,99.8,0.547,0.188,0.076,5.82,13.97,0,0
2004-05,Nene,DEN,2403,1610612743,55,1315.39,9.6,5.91,1.53,0.91,0.87,101.9,99.5,0.551,0.19,0.105,4.0,16.29,0,0
2004-05,Nick Collison,SEA,2555,1610612760,82,1397.37,5.62,4.57,0.39,0.41,0.61,107.1,102.7,0.569,0.15,0.085,4.02,14.31,0,0
2004-05,Nick Van Exel,POR,89,1610612757,53,1618.06,11.06,3.04,4.28,0.83,0.0,101.1,103.6,0.494,0.192,0.094,-2.83,16.88,0,0
2004-05,Nikoloz Tskitishvili,GSW,2401,1610612744,35,214.34,1.43,1.17,0.29,0.23,0.31,89.3,97.7,0.324,0.194,0.002,-0.31,8.57,0,0
2004-05,Obinna Ekezie,ATL,1918,1610612737,42,729.55,5.48,4.26,0.26,0.52,0.29,101.1,106.0,0.516,0.165,0.05,-0.83,11.96,0,0
2004-05,Omar Cook,TOR,2241,1610612761,5,73.32,4.6,1.4,4.4,1.2,0.2,112.8,97.3,0.432,0.196,0.114,0.29,18.7,0,0
2004-05,Othella Harrington,CHI,970,1610612741,70,1278.06,8.01,4.17,0.8,0.34,0.26,102.0,94.4,0.559,0.204,0.099,7.98,15.85,0,0
2004-05,P.J. Brown,NOH,136,1610612740,82,2825.46,10.8,8.99,2.17,0.9,0.61,99.0,106.8,0.512,0.157,0.113,-1.26,16.2,0,0
2004-05,Pape Sow,TOR,2776,1610612761,27,251.92,2.3,2.11,0.07,0.44,0.15,106.6,105.4,0.444,0.144,0.029,-0.51,10.52,0,0
2004-05,Pat Garrity,ORL,1727,1610612753,71,949.0,4.56,1.75,0.42,0.27,0.13,99.1,105.3,0.505,0.152,0.056,-3.08,13.26,0,0
2004-05,Pau Gasol,MEM,2200,1610612763,56,1783.26,17.8,7.32,2.41,0.66,1.66,105.9,101.8,0.582,0.257,0.156,5.4,22.29,0,0
2004-05,Paul Pierce,BOS,1718,1610612738,82,2963.28,21.57,6.57,4.24,1.62,0.48,108.2,105.1,0.583,0.261,0.146,1.36,24.03,0,0
2004-05,Paul Shirley,PHX,2321,1610612756,9,29.57,1.33,0.22,0.33,0.0,0.0,80.0,139.7,0.47,0.194,0.037,-0.66,13.22,0,0
2004-05,Pavel Podkolzin,DAL,2750,1610612742,5,7.58,0.2,0.4,0.0,0.0,0.0,61.1,87.5,0.568,0.167,-0.267,0.0,-6.85,0,0
2004-05,Peja Stojakovic,SAC,978,1610612758,66,2539.41,20.14,4.32,2.09,1.2,0.18,109.4,107.1,0.584,0.213,0.103,-6.57,19.91,0,0
2004-05,Peter John Ramos,WAS,2762,1610612764,6,19.57,1.83,0.67,0.0,0.0,0.17,72.7,76.1,0.506,0.292,0.047,0.24,13.04,0,0
2004-05,Predrag Drobnjak,ATL,1542,1610612737,71,1437.88,8.41,3.35,0.69,0.59,0.34,95.6,102.9,0.501,0.205,0.08,-1.7,15.66,0,0
2004-05,Primoz Brezec,CHA,2056,1610612766,72,2282.54,13.03,7.38,1.19,0.46,0.76,99.3,106.2,0.55,0.181,0.107,-0.73,16.12,0,0
2004-05,Quentin Richardson,PHX,2047,1610612756,79,2844.7,14.89,6.06,2.0,1.22,0.34,114.0,105.2,0.522,0.186,0.082,-5.96,17.5,0,0
2004-05,Quinton Ross,LAC,2624,1610612746,78,1638.18,5.09,2.69,1.4,0.65,0.28,98.7,103.2,0.471,0.134,0.058,-2.17,11.28,0,0
2004-05,Qyntel Woods,MIA,2417,1610612748,3,39.34,3.33,2.0,0.0,1.33,0.0,106.5,113.5,0.417,0.161,0.028,-0.35,11.38,0,0
2004-05,Raef LaFrentz,BOS,1711,1610612738,80,2200.87,11.05,6.91,1.23,0.52,1.24,108.3,105.7,0.587,0.165,0.107,-0.12,17.68,0,0
2004-05,Rafael Araujo,TOR,2737,1610612761,59,735.6,3.32,3.14,0.27,0.36,0.14,102.8,104.6,0.492,0.152,0.029,-0.86,9.9,0,0
2004-05,Rafer Alston,TOR,1747,1610612761,80,2722.86,14.2,3.49,6.42,1.48,0.09,104.7,106.1,0.522,0.208,0.11,-1.95,19.32,0,0
2004-05,Raja Bell,UTA,1952,1610612762,63,1796.69,12.25,3.19,1.44,0.7,0.13,102.9,108.5,0.527,0.205,0.075,-8.84,15.82,0,0
2004-05,Randy Livingston,UTA,988,1610612762,17,229.61,3.76,0.71,2.65,0.71,0.12,101.1,111.3,0.538,0.142,0.079,-1.16,14.01,0,0
2004-05,Rashard Lewis,SEA,1740,1610612760,71,2702.27,20.52,5.46,1.32,1.06,0.87,112.3,106.1,0.571,0.237,0.123,-4.11,21.54,0,0
2004-05,Rasheed Wallace,DET,739,1610612765,79,2696.31,14.49,8.15,1.8,0.82,1.46,105.1,97.5,0.499,0.22,0.116,7.95,18.84,0,0
2004-05,Rasho Nesterovic,SAS,1725,1610612759,70,1783.11,5.86,6.56,1.01,0.44,1.67,105.5,93.4,0.463,0.132,0.079,12.12,11.74,0,0
2004-05,Rasual Butler,MIA,2446,1610612748,65,1198.87,6.46,2.32,0.95,0.28,0.45,102.0,97.5,0.488,0.175,0.076,1.3,14.79,0,0
2004-05,Raul Lopez,UTA,2221,1610612762,31,516.61,5.19,1.26,3.97,0.71,0.1,106.1,99.6,0.538,0.175,0.085,0.9,14.88,0,0
2004-05,Ray Allen,SEA,951,1610612760,78,3068.55,23.94,4.45,3.71,1.08,0.06,111.5,107.4,0.555,0.27,0.137,-3.7,24.62,1,2nd
2004-05,Reece Gaines,MIL,2558,1610612749,21,180.05,1.95,0.67,0.33,0.24,0.05,81.6,99.5,0.396,0.142,0.018,-0.36,9.14,0,0
2004-05,Reggie Evans,SEA,2501,1610612760,79,1878.98,4.9,9.32,0.73,0.73,0.19,107.7,106.8,0.512,0.118,0.098,1.15,13.5,0,0
2004-05,Reggie Miller,IND,397,1610612754,66,2111.68,14.76,2.36,2.21,0.76,0.08,106.5,101.1,0.582,0.198,0.116,2.55,19.09,0,0
2004-05,Richard Hamilton,DET,1888,1610612765,76,2936.6,18.74,3.88,4.89,1.01,0.17,105.7,97.8,0.528,0.245,0.11,9.56,19.23,0,0
2004-05,Richard Jefferson,NJN,2210,1610612751,33,1363.9,22.21,7.27,4.03,1.0,0.52,96.4,101.7,0.537,0.281,0.144,0.31,20.29,0,0
2004-05,Richie Frahm,POR,2499,1610612757,43,489.91,3.81,1.42,0.7,0.35,0.09,99.3,101.7,0.543,0.148,0.082,0.27,15.17,0,0
2004-05,Rick Brunson,LAC,1594,1610612746,80,1935.63,5.46,2.34,5.12,1.02,0.09,102.5,103.8,0.46,0.141,0.096,-2.55,14.29,0,0
2004-05,Ricky Davis,BOS,1729,1610612738,82,2691.94,15.96,3.04,3.0,1.09,0.33,103.9,105.1,0.547,0.232,0.103,-4.68,17.54,0,0
2004-05,Robert Horry,SAS,109,1610612759,75,1410.17,6.01,3.57,1.07,0.89,0.8,105.8,95.8,0.533,0.16,0.096,6.77,15.3,0,0
2004-05,Robert Swift,SEA,2741,1610612760,16,69.69,0.94,0.31,0.12,0.06,0.44,86.9,113.4,0.501,0.121,-0.019,-0.62,5.17,0,0
2004-05,Robert Traylor,CLE,1714,1610612739,74,1329.34,5.53,4.49,0.82,0.73,0.68,101.8,103.2,0.461,0.171,0.065,0.31,13.28,0,0
2004-05,Rod Strickland,HOU,393,1610612745,16,197.53,1.75,1.69,2.44,0.19,0.12,98.4,94.5,0.295,0.154,0.055,0.42,10.01,0,0
2004-05,Rodney Buford,NJN,1934,1610612751,64,1310.61,6.95,2.95,0.98,0.62,0.06,93.3,102.5,0.437,0.188,0.075,-3.19,14.9,0,0
2004-05,Rodney Rogers,PHI,915,1610612755,58,1366.82,7.66,4.24,1.48,0.71,0.34,97.4,105.8,0.462,0.188,0.057,-4.82,12.74,0,0
2004-05,Rodney White,GSW,2206,1610612744,58,677.66,5.05,1.53,0.76,0.55,0.19,97.2,100.8,0.475,0.222,0.079,-0.54,16.66,0,0
2004-05,Ron Mercer,NJN,1500,1610612751,18,390.11,7.61,2.22,1.11,0.89,0.11,90.2,100.5,0.422,0.205,0.078,-0.73,14.64,0,0
2004-05,Ronald Dupree,DET,2648,1610612765,47,466.32,3.23,2.02,0.51,0.15,0.21,95.7,98.1,0.515,0.168,0.078,1.59,13.52,0,0
2004-05,Royal Ivey,ATL,2767,1610612737,62,813.53,3.55,1.35,1.66,0.63,0.11,95.4,98.3,0.484,0.15,0.046,0.99,11.43,0,0
2004-05,Ruben Patterson,POR,1739,1610612757,70,1964.01,11.56,3.9,1.97,1.51,0.3,103.0,105.1,0.558,0.2,0.09,-1.51,15.96,0,0
2004-05,Ryan Bowen,HOU,1763,1610612745,66,580.8,1.68,1.15,0.27,0.35,0.08,99.2,92.7,0.462,0.099,0.049,2.97,10.22,0,0
2004-05,Ryan Humphrey,MEM,2415,1610612763,35,317.26,2.91,2.49,0.17,0.29,0.03,94.8,98.7,0.428,0.199,0.053,1.41,11.61,0,0
2004-05,Sam Cassell,MIN,208,1610612750,59,1524.2,13.54,2.66,5.1,0.61,0.24,106.8,102.8,0.529,0.255,0.121,0.75,21.9,0,0
2004-05,Samaki Walker,WAS,955,1610612764,14,136.02,1.71,1.29,0.29,0.21,0.5,100.4,105.1,0.371,0.131,-0.012,-0.51,5.12,0,0
2004-05,Samuel Dalembert,PHI,2223,1610612755,72,1790.82,8.18,7.53,0.49,0.64,1.68,101.3,99.9,0.543,0.16,0.091,5.3,13.91,0,0
2004-05,Sasha Pavlovic,CLE,2562,1610612739,65,867.0,4.83,1.09,0.75,0.45,0.06,107.0,106.9,0.516,0.178,0.041,-4.06,12.83,0,0
2004-05,Sasha Vujacic,LAL,2756,1610612747,35,402.44,2.89,1.77,1.46,0.34,0.06,105.2,103.6,0.403,0.149,0.057,-0.67,13.68,0,0
2004-05,Scot Pollard,IND,1513,1610612754,49,866.97,3.9,4.18,0.37,0.61,0.49,105.7,98.7,0.506,0.12,0.064,3.59,11.11,0,0
2004-05,Scott Padgett,HOU,1909,1610612745,66,939.15,4.17,2.8,0.83,0.5,0.15,105.1,93.9,0.549,0.135,0.086,5.43,14.75,0,0
2004-05,Scott Williams,CLE,281,1610612739,19,151.68,1.74,1.58,0.42,0.21,0.32,94.6,104.1,0.36,0.149,0.011,-0.13,8.94,0,0
2004-05,Sean Marks,SAS,1752,1610612759,23,241.61,3.3,2.43,0.35,0.13,0.48,91.8,98.5,0.412,0.191,0.059,0.31,12.81,0,0
2004-05,Sebastian Telfair,POR,2742,1610612757,68,1330.14,6.76,1.53,3.29,0.51,0.06,99.9,106.6,0.471,0.208,0.067,-5.82,14.19,0,0
2004-05,Shandon Anderson,MIA,1000,1610612748,66,1172.79,3.86,2.89,1.06,0.61,0.21,105.5,97.9,0.518,0.117,0.064,2.75,11.15,0,0
2004-05,Shane Battier,MEM,2203,1610612763,80,2518.55,9.9,5.16,1.58,1.14,0.96,105.5,98.6,0.555,0.145,0.094,9.58,14.83,0,0
2004-05,Shaquille O'Neal,MIA,406,1610612748,73,2497.43,22.86,10.41,2.74,0.49,2.34,111.8,101.7,0.583,0.301,0.161,11.82,25.37,1,1st
